"REF_DATE","GEO","DGUID","Measure","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022-06","Toronto, Ontario","","Methamphetamine","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927932","4.8.4","13.20","","","","2"
"2022-06","Toronto, Ontario","","Methamphetamine","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927933","4.8.5","0.00","","","","2"
"2022-06","Toronto, Ontario","","Morphine","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927934","4.9.1","84.98","","","","2"
"2022-06","Toronto, Ontario","","Morphine","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927935","4.9.2","76.96","","","","2"
"2022-06","Toronto, Ontario","","Morphine","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927936","4.9.3","93.02","","","","2"
"2022-06","Toronto, Ontario","","Morphine","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927937","4.9.4","3.28","","","","2"
"2022-06","Toronto, Ontario","","Morphine","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927938","4.9.5","0.00","","","","2"
"2022-06","Toronto, Ontario","","Oxycodone","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927939","4.10.1","8.46","","","","2"
"2022-06","Toronto, Ontario","","Oxycodone","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927940","4.10.2","7.64","","","","2"
"2022-06","Toronto, Ontario","","Oxycodone","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927941","4.10.3","9.30","","","","2"
"2022-06","Toronto, Ontario","","Oxycodone","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927942","4.10.4","0.34","","","","2"
"2022-06","Toronto, Ontario","","Oxycodone","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927943","4.10.5","0.00","","","","2"
"2022-06","Prince Albert, Saskatchewan","","Amphetamine","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927944","5.1.1","158.52","","","","2"
"2022-06","Prince Albert, Saskatchewan","","Amphetamine","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927945","5.1.2","113.84","","","","2"
"2022-06","Prince Albert, Saskatchewan","","Amphetamine","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927946","5.1.3","203.18","","","","2"
"2022-06","Prince Albert, Saskatchewan","","Amphetamine","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927947","5.1.4","15.24","","","","2"
"2022-06","Prince Albert, Saskatchewan","","Amphetamine","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927948","5.1.5","28.58","","","","2"
"2022-06","Prince Albert, Saskatchewan","","Cannabis (THC-COOH)","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927949","5.2.1","951.30","","","","2"
"2022-06","Prince Albert, Saskatchewan","","Cannabis (THC-COOH)","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927950","5.2.2","708.78","","","","2"
"2022-06","Prince Albert, Saskatchewan","","Cannabis (THC-COOH)","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927951","5.2.3","1193.84","","","","2"
"2022-06","Prince Albert, Saskatchewan","","Cannabis (THC-COOH)","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927952","5.2.4","84.18","","","","2"
"2022-06","Prince Albert, Saskatchewan","","Cannabis (THC-COOH)","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927953","5.2.5","28.58","","","","2"
"2022-06","Prince Albert, Saskatchewan","","Cocaine (Benzoylecgonine)","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927954","5.3.1","1329.14","","","","2"
"2022-06","Prince Albert, Saskatchewan","","Cocaine (Benzoylecgonine)","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927955","5.3.2","912.12","","","","2"
"2022-06","Prince Albert, Saskatchewan","","Cocaine (Benzoylecgonine)","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927956","5.3.3","1746.18","","","","2"
"2022-06","Prince Albert, Saskatchewan","","Cocaine (Benzoylecgonine)","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927957","5.3.4","143.40","","","","2"
"2022-06","Prince Albert, Saskatchewan","","Cocaine (Benzoylecgonine)","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927958","5.3.5","28.58","","","","2"
"2022-06","Prince Albert, Saskatchewan","","Codeine","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927959","5.4.1","619.86","","","","2"
"2022-06","Prince Albert, Saskatchewan","","Codeine","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927960","5.4.2","491.78","","","","2"
"2022-06","Prince Albert, Saskatchewan","","Codeine","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927961","5.4.3","747.96","","","","2"
"2022-06","Prince Albert, Saskatchewan","","Codeine","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927962","5.4.4","43.80","","","","2"
"2022-06","Prince Albert, Saskatchewan","","Codeine","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927963","5.4.5","28.58","","","","2"
"2022-06","Prince Albert, Saskatchewan","","Ecstasy (MDMA)","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927964","5.5.1","7.14","","","","2"
"2022-06","Prince Albert, Saskatchewan","","Ecstasy (MDMA)","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927965","5.5.2","1.02","","","","2"
"2022-06","Prince Albert, Saskatchewan","","Ecstasy (MDMA)","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927966","5.5.3","13.26","","","","2"
"2022-06","Prince Albert, Saskatchewan","","Ecstasy (MDMA)","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927967","5.5.4","1.96","","","","2"
"2022-06","Prince Albert, Saskatchewan","","Ecstasy (MDMA)","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927968","5.5.5","28.58","","","","2"
"2022-06","Prince Albert, Saskatchewan","","Fentanyl (Norfentanyl)","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927969","5.6.1","0.10","","","","2"
"2022-06","Prince Albert, Saskatchewan","","Fentanyl (Norfentanyl)","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927970","5.6.2","0.02","","","","2"
"2022-06","Prince Albert, Saskatchewan","","Fentanyl (Norfentanyl)","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927971","5.6.3","0.18","","","","2"
"2022-06","Prince Albert, Saskatchewan","","Fentanyl (Norfentanyl)","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927972","5.6.4","0.04","","","","2"
"2022-06","Prince Albert, Saskatchewan","","Fentanyl (Norfentanyl)","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927973","5.6.5","28.58","","","","2"
"2022-06","Prince Albert, Saskatchewan","","Methadone","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927974","5.7.1","94.28","","","","2"
"2022-06","Prince Albert, Saskatchewan","","Methadone","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927975","5.7.2","53.84","","","","2"
"2022-06","Prince Albert, Saskatchewan","","Methadone","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927976","5.7.3","134.72","","","","2"
"2022-06","Prince Albert, Saskatchewan","","Methadone","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927977","5.7.4","13.24","","","","2"
"2022-06","Prince Albert, Saskatchewan","","Methadone","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927978","5.7.5","28.58","","","","2"
"2022-06","Prince Albert, Saskatchewan","","Methamphetamine","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927979","5.8.1","1256.44","","","","2"
"2022-06","Prince Albert, Saskatchewan","","Methamphetamine","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927980","5.8.2","755.56","","","","2"
"2022-06","Prince Albert, Saskatchewan","","Methamphetamine","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927981","5.8.3","1757.34","","","","2"
"2022-06","Prince Albert, Saskatchewan","","Methamphetamine","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927982","5.8.4","165.80","","","","2"
"2022-06","Prince Albert, Saskatchewan","","Methamphetamine","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927983","5.8.5","28.58","","","","2"
"2022-06","Prince Albert, Saskatchewan","","Morphine","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927984","5.9.1","138.76","","","","2"
"2022-06","Prince Albert, Saskatchewan","","Morphine","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927985","5.9.2","103.00","","","","2"
"2022-06","Prince Albert, Saskatchewan","","Morphine","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927986","5.9.3","174.52","","","","2"
